huc12_id,year,irrwdtot_mgd,irrwdsw_mgd,irrwdgw_mgd
121003030303,2000,0.0,0.0,0.0
121003030303,2001,0.0,0.0,0.0
121003030303,2002,0.013060926,0.005028474,0.008032452
121003030303,2003,0.02012791,0.001771247,0.018356742
121003030303,2004,0.0,0.0,0.0
121003030303,2005,0.0,0.0,0.0
121003030303,2006,0.0,0.0,0.0
121003030303,2007,0.0,0.0,0.0
121003030303,2008,0.0,0.0,0.0
121003030303,2009,0.0,0.0,0.0
121003030303,2010,0.003794553,0.001745384,0.002049088
121003030303,2011,0.00086646,0.000409025,0.000457521
121003030303,2012,0.019022546,0.001673891,0.017348656
121003030303,2013,0.002077279,0.000974249,0.00110311
121003030303,2014,0.0,0.0,0.0
121003030303,2015,0.000345803,0.000163175,0.000182627
121003030303,2016,0.0,0.0,0.0
121003030303,2017,0.006923836,0.003087945,0.003835636
121003030303,2018,0.04231906,0.0187474,0.023571742
121003030303,2019,0.48979251,0.228243162,0.261549093
121003030303,2020,0.0,0.0,0.0
121003030304,2000,0.0,0.0,0.0
121003030304,2001,5.0959e-05,2.3995e-05,2.6879e-05
121003030304,2002,0.000337099,0.000159079,0.000178022
121003030304,2003,0.0,0.0,0.0
121003030304,2004,5.4997e-05,2.591e-05,2.8839e-05
121003030304,2005,0.000156855,7.4025e-05,8.2748e-05
121003030304,2006,0.0,0.0,0.0
121003030304,2007,0.0,0.0,0.0
121003030304,2008,0.0,0.0,0.0
121003030304,2009,0.0,0.0,0.0
121003030304,2010,0.0,0.0,0.0
121003030304,2011,0.000522756,0.000246784,0.000275973
121003030304,2012,0.0,0.0,0.0
121003030304,2013,0.0,0.0,0.0
121003030304,2014,0.0,0.0,0.0
121003030304,2015,0.0,0.0,0.0
121003030304,2016,0.0,0.0,0.0
121003030304,2017,0.0,0.0,0.0
121003030304,2018,0.000366096,0.000172893,0.000193285
121003030304,2019,0.079448282,0.037499529,0.041948581
121003030304,2020,0.047984503,0.022648598,0.02533582
121003030305,2000,0.0,0.0,0.0
121003030305,2001,0.0,0.0,0.0
121003030305,2002,0.187734164,0.081288962,0.106445373
121003030305,2003,0.108066921,0.047873614,0.060193384
121003030305,2004,0.110048948,0.045010019,0.065038762
121003030305,2005,0.131379219,0.062010945,0.069368189
121003030305,2006,0.0,0.0,0.0
121003030305,2007,0.0,0.0,0.0
121003030305,2008,0.083534751,0.039428571,0.044106519
121003030305,2009,0.170825529,0.08062951,0.090195852
121003030305,2010,0.058858389,0.027781107,0.031077282
121003030305,2011,0.0,0.0,0.0
121003030305,2012,0.024704902,0.011660776,0.013044292
121003030305,2013,0.023365101,0.011028321,0.012336778
121003030305,2014,0.020842356,0.009837581,0.011004773
121003030305,2015,0.0,0.0,0.0
121003030305,2016,0.04037623,0.019057571,0.021318658
121003030305,2017,0.125382449,0.059180452,0.06620191
121003030305,2018,0.030180767,0.01146874,0.018712115
121003030305,2019,0.073617542,0.034747573,0.038869805
121003030305,2020,0.097984582,0.046248702,0.051735719
121003030306,2000,0.506904085,0.239258689,0.267645396
121003030306,2001,0.00950191,0.004484923,0.005017071
121003030306,2002,0.265107805,0.125130921,0.139976967
121003030306,2003,0.012807871,0.006045299,0.00676257
