huc12_id,year,irrwdgw_mgd,irrwdtot_mgd,irrwdsw_mgd
120901090802,2000,0.012617626,0.027549557,0.014931768
120901090802,2001,0.034119296,0.074496222,0.040376926
120901090802,2002,0.0,0.0,0.0
120901090802,2003,0.020597367,0.044972222,0.024375022
120901090802,2004,0.0,0.0,0.0
120901090802,2005,0.003577847,0.007811948,0.004234184
120901090802,2006,0.0,0.0,0.0
120901090802,2007,0.013329745,0.02910431,0.015774479
120901090802,2008,0.0,0.0,0.0
120901090802,2009,0.025331422,0.055308921,0.029977496
120901090802,2010,0.054680937,0.119390496,0.064709644
120901090802,2011,0.0,0.0,0.0
120901090802,2012,0.121894904,0.266146139,0.144251238
120901090802,2013,0.0,0.0,0.0
120901090802,2014,0.012059055,0.026329981,0.014270844
120901090802,2015,0.0,0.0,0.0
120901090802,2016,0.074821713,0.163366505,0.088544546
120901090802,2017,0.00909197,0.01985177,0.010759715
120901090802,2018,0.013272548,0.028979444,0.015706896
120901090802,2019,0.169668392,0.370455238,0.200786677
120901090802,2020,0.092992019,0.203039254,0.110047235
120901090803,2000,0.0,0.0,0.0
120901090803,2001,0.0,0.0,0.0
120901090803,2002,0.0,0.0,0.0
120901090803,2003,0.0,0.0,0.0
120901090803,2004,0.0,0.0,0.0
120901090803,2005,0.0,0.0,0.0
120901090803,2006,0.0,0.0,0.0
120901090803,2007,0.0,0.0,0.0
120901090803,2008,0.0,0.0,0.0
120901090803,2009,0.0,0.0,0.0
120901090803,2010,0.0,0.0,0.0
120901090803,2011,0.0,0.0,0.0
120901090803,2012,0.0,0.0,0.0
120901090803,2013,0.0,0.0,0.0
120901090803,2014,0.0,0.0,0.0
120901090803,2015,0.0,0.0,0.0
120901090803,2016,0.0,0.0,0.0
120901090803,2017,0.0,0.0,0.0
120901090803,2018,0.0,0.0,0.0
120901090803,2019,0.0,0.0,0.0
120901090803,2020,0.0,0.0,0.0
120901090804,2000,0.40915265,0.893346448,0.48419388
120901090804,2001,0.436751096,0.953604756,0.516853827
120901090804,2002,0.017001866,0.037122148,0.020120197
120901090804,2003,0.211600742,0.462010392,0.250409567
120901090804,2004,0.298432716,0.651600008,0.353167128
120901090804,2005,0.262072466,0.572210784,0.310138318
120901090804,2006,0.187293236,0.408937025,0.221643792
120901090804,2007,0.263241496,0.574762953,0.311521458
120901090804,2008,0.461607511,1.007876738,0.546269224
120901090804,2009,0.151524145,0.330839019,0.179314619
120901090804,2010,0.888832019,1.940681255,1.051849151
120901090804,2011,0.488160773,1.065853345,0.577692403
120901090804,2012,0.581556877,1.269774981,0.688217932
120901090804,2013,0.262224167,0.572541879,0.310317795
120901090804,2014,0.462465395,1.009749929,0.547284534
120901090804,2015,0.221947658,0.484601992,0.262654249
120901090804,2016,0.637221402,1.391313301,0.75409182
120901090804,2017,0.481538518,1.051394299,0.569855863
120901090804,2018,0.361823712,0.790008153,0.428184436
120901090804,2019,0.515136742,1.124752959,0.609616134
120901090804,2020,0.888060486,1.938996672,1.05093627
120901090805,2000,0.048730413,0.064203418,0.015473093
120901090805,2001,0.508523981,0.739133507,0.230609611
120901090805,2002,0.331859751,0.563428808,0.23156931
120901090805,2003,0.658337803,1.053340436,0.3950028
120901090805,2004,0.145167388,0.297474199,0.152306727
120901090805,2005,0.411402312,0.65614391,0.244741762
120901090805,2006,0.024753904,0.042900871,0.018147052
120901090805,2007,0.060394077,0.131864811,0.071470737
120901090805,2008,0.085160421,0.173090249,0.087929828
120901090805,2009,0.45110774,0.587379942,0.136272118
120901090805,2010,0.50773811,0.87541074,0.367672548
120901090805,2011,0.646863485,1.081711526,0.434847953
120901090805,2012,0.851374694,1.291918981,0.440544366
120901090805,2013,0.136921244,0.298954658,0.162033414
120901090805,2014,0.825891742,1.260903441,0.435011614
120901090805,2015,0.373219384,0.575068074,0.201848942
120901090805,2016,0.261256205,0.401932593,0.140676467
120901090805,2017,0.53202997,0.783549096,0.251519375
120901090805,2018,0.124022679,0.210207833,0.086185151
120901090805,2019,0.78866354,1.104570822,0.315907279
120901090805,2020,0.736281902,1.235372358,0.499090374
120901090806,2000,0.112483686,0.245597557,0.133113951
120901090806,2001,0.100537132,0.219513301,0.118976255
120901090806,2002,0.109808173,0.239755649,0.129947647
120901090806,2003,0.144452156,0.315397762,0.17094569
120901090806,2004,0.135612634,0.296097527,0.160484893
120901090806,2005,0.230199178,0.502618493,0.272419148
120901090806,2006,0.080599184,0.175980811,0.095381625
120901090806,2007,0.171167647,0.373728778,0.202560877
120901090806,2008,0.102507978,0.223816697,0.121308719
120901090806,2009,0.080769816,0.176353222,0.095583408
120901090806,2010,0.259588649,0.566787504,0.307198855
120901090806,2011,0.07015426,0.153175312,0.083020967
120901090806,2012,0.277667123,0.606259923,0.328592973
120901090806,2013,0.046653756,0.101863975,0.055210386
120901090806,2014,0.048919384,0.106810978,0.057891677
120901090806,2015,0.066768619,0.145782751,0.079014384
120901090806,2016,0.13938253,0.304328664,0.164946219
120901090806,2017,0.192478814,0.42025943,0.22778054
120901090806,2018,0.273483901,0.597126353,0.323642622
120901090806,2019,0.274041345,0.598343827,0.324302151
120901090806,2020,0.572716585,1.250472929,0.677756175
120901090807,2000,0.003291295,0.007186128,0.003894839
120901090807,2001,0.0,0.0,0.0
120901090807,2002,0.0,0.0,0.0
120901090807,2003,0.0,0.0,0.0
120901090807,2004,0.0,0.0,0.0
120901090807,2005,0.0,0.0,0.0
120901090807,2006,0.004323351,0.009439573,0.005116304
120901090807,2007,0.0,0.0,0.0
120901090807,2008,0.0,0.0,0.0
120901090807,2009,0.002545532,0.00555809,0.003012559
120901090807,2010,0.0,0.0,0.0
120901090807,2011,0.000592419,0.001293455,0.000701121
120901090807,2012,0.0,0.0,0.0
120901090807,2013,0.000476192,0.001039321,0.000563211
120901090807,2014,0.0,0.0,0.0
120901090807,2015,0.0,0.0,0.0
120901090807,2016,0.0,0.0,0.0
120901090807,2017,0.0,0.0,0.0
120901090807,2018,0.054197888,0.118335901,0.064138099
120901090807,2019,0.000210375,0.000459318,0.000248942
120901090807,2020,0.0,0.0,0.0
120901090808,2000,0.530073738,1.157366568,0.6272925
120901090808,2001,0.569894189,1.244310145,0.674416038
120901090808,2002,0.234170142,0.51128877,0.277118378
120901090808,2003,0.38891649,0.849162827,0.460246255
120901090808,2004,0.564021413,1.231487795,0.667466467
120901090808,2005,0.647662707,1.414111118,0.766447997
120901090808,2006,0.337398745,0.736678458,0.399279879
120901090808,2007,0.451146332,0.985035882,0.533889381
120901090808,2008,0.552242749,1.205770336,0.653527503
120901090808,2009,0.327424518,0.714900449,0.387476096
120901090808,2010,1.103336803,2.409032499,1.305695529
120901090808,2011,0.641433671,1.400510279,0.759076526
120901090808,2012,0.92483476,2.019289678,1.094455082
120901090808,2013,0.489695871,1.069205066,0.57950911
120901090808,2014,0.421587479,0.920496693,0.498909214
120901090808,2015,0.710098532,1.550433458,0.840334926
120901090808,2016,0.37304418,0.814506612,0.441462514
120901090808,2017,0.849528789,1.854866545,1.005337671
120901090808,2018,0.590974164,1.290336781,0.699362616
120901090808,2019,0.604272452,1.319372115,0.715099663
120901090808,2020,1.131899071,2.471395699,1.339496377
120901100101,2000,0.0,0.0,0.0
120901100101,2001,0.0,0.0,0.0
120901100101,2002,0.000477808,0.000519247,4.1523e-05
120901100101,2003,0.0,0.0,0.0
120901100101,2004,0.0,0.0,0.0
120901100101,2005,0.0,0.0,0.0
120901100101,2006,0.0,0.0,0.0
120901100101,2007,0.0,0.0,0.0
120901100101,2008,0.000187025,0.000203342,1.6317e-05
120901100101,2009,0.0,0.0,0.0
120901100101,2010,0.0,0.0,0.0
120901100101,2011,0.000175614,0.000190844,1.5315e-05
120901100101,2012,0.0,0.0,0.0
120901100101,2013,0.0,0.0,0.0
120901100101,2014,0.0,0.0,0.0
120901100101,2015,0.0,0.0,0.0
120901100101,2016,0.0,0.0,0.0
120901100101,2017,0.0,0.0,0.0
120901100101,2018,0.0,0.0,0.0
120901100101,2019,0.0,0.0,0.0
120901100101,2020,0.0,0.0,0.0
120901100102,2000,0.0,0.0,0.0
120901100102,2001,0.575282559,0.625306962,0.05002457
120901100102,2002,0.176426425,0.191767964,0.015341458
120901100102,2003,0.38094746,0.414073373,0.03312583
120901100102,2004,0.0,0.0,0.0
120901100102,2005,0.163324879,0.177527019,0.01420214
120901100102,2006,0.12137477,0.131929175,0.010554323
120901100102,2007,0.0,0.0,0.0
120901100102,2008,0.151630872,0.164816232,0.013185279
120901100102,2009,0.0,0.0,0.0
120901100102,2010,0.0,0.0,0.0
120901100102,2011,0.05451809,0.059258797,0.004740707
120901100102,2012,0.427808281,0.465008932,0.037200735
120901100102,2013,0.0,0.0,0.0
120901100102,2014,0.0,0.0,0.0
120901100102,2015,0.0,0.0,0.0
120901100102,2016,0.0,0.0,0.0
120901100102,2017,0.0,0.0,0.0
120901100102,2018,0.306152975,0.332775014,0.026622038
120901100102,2019,0.0,0.0,0.0
120901100102,2020,0.0,0.0,0.0
120901100103,2000,0.0,0.0,0.0
120901100103,2001,0.168439129,0.183085967,0.014646833
120901100103,2002,0.009632419,0.010470066,0.000837562
120901100103,2003,0.137082244,0.149002441,0.011920115
120901100103,2004,0.0,0.0,0.0
120901100103,2005,0.0,0.0,0.0
120901100103,2006,0.0,0.0,0.0
120901100103,2007,0.0,0.0,0.0
120901100103,2008,0.029119519,0.03165171,0.002532107
120901100103,2009,0.052517381,0.057084373,0.004566825
120901100103,2010,0.0,0.0,0.0
120901100103,2011,0.0,0.0,0.0
120901100103,2012,0.0,0.0,0.0
120901100103,2013,0.0,0.0,0.0
120901100103,2014,0.0,0.0,0.0
120901100103,2015,0.0,0.0,0.0
120901100103,2016,0.0,0.0,0.0
120901100103,2017,0.0,0.0,0.0
120901100103,2018,0.013076482,0.014213671,0.001137104
120901100103,2019,0.0,0.0,0.0
120901100103,2020,0.0,0.0,0.0
120901100104,2000,0.0,0.0,0.0
120901100104,2001,0.163952995,0.178209805,0.014256811
120901100104,2002,0.0,0.0,0.0
120901100104,2003,0.080163019,0.087133622,0.006970685
120901100104,2004,0.01274527,0.013853484,0.001108295
120901100104,2005,0.0,0.0,0.0
120901100104,2006,0.0,0.0,0.0
120901100104,2007,0.0,0.0,0.0
120901100104,2008,0.0,0.0,0.0
120901100104,2009,0.004325115,0.004701266,0.000376151
120901100104,2010,0.0,0.0,0.0
120901100104,2011,0.0,0.0,0.0
120901100104,2012,0.0,0.0,0.0
120901100104,2013,0.0,0.0,0.0
120901100104,2014,0.0,0.0,0.0
120901100104,2015,0.0,0.0,0.0
120901100104,2016,0.0,0.0,0.0
120901100104,2017,0.0,0.0,0.0
120901100104,2018,0.013266389,0.014419907,0.001153767
120901100104,2019,0.0,0.0,0.0
120901100104,2020,0.226458117,0.24615003,0.019691913
120901100105,2000,0.0,0.0,0.0
120901100105,2001,0.243526367,0.264702616,0.021176249
120901100105,2002,0.0,0.0,0.0
120901100105,2003,0.230506047,0.250550123,0.020044077
120901100105,2004,0.195860145,0.212891393,0.017031331
120901100105,2005,0.0,0.0,0.0
120901100105,2006,0.0,0.0,0.0
120901100105,2007,0.0,0.0,0.0
120901100105,2008,0.209653617,0.227884322,0.018230708
120901100105,2009,0.598135967,0.650147622,0.052011652
120901100105,2010,0.0,0.0,0.0
120901100105,2011,0.0,0.0,0.0
120901100105,2012,0.0,0.0,0.0
120901100105,2013,0.0,0.0,0.0
120901100105,2014,0.0,0.0,0.0
120901100105,2015,0.0,0.0,0.0
120901100105,2016,0.0,0.0,0.0
120901100105,2017,0.0,0.0,0.0
120901100105,2018,0.176664485,0.192026666,0.015362096
120901100105,2019,0.0,0.0,0.0
120901100105,2020,0.344953478,0.374949456,0.029995981
120901100106,2000,0.0,0.0,0.0
120901100106,2001,0.0,0.0,0.0
120901100106,2002,0.0,0.0,0.0
120901100106,2003,0.0,0.0,0.0
120901100106,2004,0.000593967,0.000649798,5.5749e-05
120901100106,2005,0.069903085,0.07648049,0.006577332
120901100106,2006,0.075389471,0.082482923,0.007093537
120901100106,2007,0.0,0.0,0.0
120901100106,2008,0.181296563,0.198355246,0.017058432
120901100106,2009,0.0,0.0,0.0
120901100106,2010,0.012931523,0.014148422,0.001216732
120901100106,2011,0.0,0.0,0.0
120901100106,2012,0.107959055,0.118117197,0.010158221
120901100106,2013,0.008094066,0.008855597,0.000761616
120901100106,2014,0.10041137,0.10985926,0.00944789
120901100106,2015,0.0,0.0,0.0
120901100106,2016,0.06015191,0.065811825,0.005659833
120901100106,2017,0.12669757,0.138618797,0.011921301
120901100106,2018,0.0,0.0,0.0
120901100106,2019,0.0,0.0,0.0
120901100106,2020,0.0,0.0,0.0
120901100107,2000,0.0,0.0,0.0
120901100107,2001,0.225138975,0.293149666,0.068010611
120901100107,2002,0.226519532,0.280693438,0.05417374
120901100107,2003,0.0,0.0,0.0
120901100107,2004,0.357730691,0.389260839,0.031530066
120901100107,2005,0.0,0.0,0.0
120901100107,2006,0.0,0.0,0.0
120901100107,2007,0.111254734,0.208342263,0.097087532
120901100107,2008,0.0,0.0,0.0
120901100107,2009,0.246698521,0.2681506,0.021452082
120901100107,2010,0.0,0.0,0.0
120901100107,2011,0.0,0.0,0.0
120901100107,2012,0.0,0.0,0.0
120901100107,2013,0.0,0.0,0.0
120901100107,2014,0.0,0.0,0.0
120901100107,2015,0.0,0.0,0.0
120901100107,2016,0.0,0.0,0.0
120901100107,2017,0.0,0.0,0.0
120901100107,2018,0.0,0.0,0.0
120901100107,2019,0.06231389,0.075349523,0.013035381
120901100107,2020,0.0,0.0,0.0
120901100108,2000,0.0,0.0,0.0
120901100108,2001,0.64484046,0.703206773,0.058366148
120901100108,2002,0.195685175,0.2138636,0.018178342
120901100108,2003,0.096495581,0.105229707,0.008734041
120901100108,2004,1.048114937,1.145480918,0.097365984
120901100108,2005,0.600551614,0.657058753,0.05650714
120901100108,2006,0.435056455,0.475471534,0.040415162
120901100108,2007,0.008597148,0.009364904,0.000767841
120901100108,2008,0.530175825,0.578163328,0.047987587
120901100108,2009,0.444839307,0.485632433,0.040793126
120901100108,2010,0.491403115,0.537052573,0.045649458
120901100108,2011,0.04005371,0.043679025,0.003625397
120901100108,2012,0.030368951,0.033226475,0.002857437
120901100108,2013,0.424699986,0.464661022,0.039960784
120901100108,2014,0.396210636,0.433490726,0.037280173
120901100108,2015,0.110741422,0.120764827,0.010023405
120901100108,2016,0.051148617,0.055961284,0.004812667
120901100108,2017,0.160719981,0.175650408,0.014930266
120901100108,2018,0.645929866,0.705163688,0.059233737
120901100108,2019,0.995953258,1.088473551,0.092520375
120901100108,2020,0.49168985,0.536193724,0.044504208
120901100201,2000,0.0,0.0,0.0
120901100201,2001,0.003629899,0.003971397,0.000341584
120901100201,2002,0.0,0.0,0.0
120901100201,2003,0.001793345,0.001962058,0.00016871
120901100201,2004,0.0,0.0,0.0
120901100201,2005,0.0,0.0,0.0
120901100201,2006,0.0,0.0,0.0
120901100201,2007,0.0,0.0,0.0
120901100201,2008,0.0,0.0,0.0
120901100201,2009,0.002316584,0.002534723,0.000217975
120901100201,2010,0.0,0.0,0.0
120901100201,2011,0.0,0.0,0.0
120901100201,2012,0.0,0.0,0.0
120901100201,2013,0.0,0.0,0.0
120901100201,2014,0.0,0.0,0.0
120901100201,2015,0.0,0.0,0.0
120901100201,2016,0.0,0.0,0.0
120901100201,2017,0.0,0.0,0.0
120901100201,2018,0.0,0.0,0.0
120901100201,2019,0.0,0.0,0.0
120901100201,2020,0.0,0.0,0.0
120901100202,2000,0.0,0.0,0.0
120901100202,2001,0.369268468,0.404013507,0.034745118
120901100202,2002,0.056492353,0.061807781,0.00531551
120901100202,2003,0.0,0.0,0.0
120901100202,2004,0.32277826,0.353149142,0.030370801
120901100202,2005,0.094843312,0.103767373,0.00892406
120901100202,2006,0.153219978,0.167636874,0.014416811
120901100202,2007,0.028222882,0.030878441,0.002655559
120901100202,2008,0.043476112,0.047566762,0.00409065
120901100202,2009,0.167150715,0.182878496,0.015727444
120901100202,2010,0.138124359,0.151120567,0.012996293
120901100202,2011,0.0,0.0,0.0
